DOI,paper_doi,paper_title_x,count_atlas,Publication_PMID,Publication_link,count_lnpdb,lnp_id,ionizable_lipid,peg_lipid,sterol_lipid,helper_lipid,lipid_molar_ratio,particle_size_nm_std,pdi_std,zeta_potential_mv_std,encapsulation_efficiency_percent_std,loading_capacity_std,target_type,nucleic_acid_sequence,peg_lipid_original,ionizable_lipid_original,helper_lipid_original,sterol_lipid_original,ionizable_lipid_smiles,peg_lipid_smiles,sterol_lipid_smiles,helper_lipid_smiles,synthesis_info,bioactivity_profile,paper_title_y,paper_authors,paper_journal,paper_year
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,675,9A1P9,DMG-PEG2000,cholesterol,MDOA,25:30:30:1,~150,~0.2,~-5,,OTHER:iPhos:mRNA molar ratio 11622:1,mRNA,firefly_luciferase,DMG-PEG2000,9A1P9,MDOA,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,,synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 4.4); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: 3-fold dilution with 1x PBS; sterilization: ; storage_buffer: 1x PBS,cell_line: IGROV1; animal_model: C57BL/6 mice; administration_route: IV; dose: 0.1 mg/kg mRNA; gene_expression_result: High luciferase expression in liver; biodistribution_result: Liver-specific delivery; toxicity_profile: Negligible cytotoxicity,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,676,9A1P9,DMG-PEG2000,cholesterol,5A2-SC8,25:30:30:1,~150,,~-5,,WR:18(wt/wt)[9A1P9:mRNA],mRNA,firefly_luciferase,DMG-PEG2000,9A1P9,5A2-SC8,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,,synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,"cell_line: IGROV1; animal_model: C57BL/6 mice; administration_route: IV; dose: 0.05 mg/kg mRNA; gene_expression_result: ~10^8 photons s^-1 cm^-2 sr^-1 in liver; biodistribution_result: Liver-selective delivery; toxicity_profile: Well tolerated, no significant organ injury",Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,677,9A1P9,DMG-PEG2000,cholesterol,DDAB,60:30:40:0.4,~150,,~-5,,WR:18(wt/wt)[9A1P9:mRNA],mRNA,firefly_luciferase,DMG-PEG2000,9A1P9,DDAB,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,"cell_line: IGROV1; animal_model: C57BL/6 mice; administration_route: IV; dose: 0.25 mg/kg mRNA; gene_expression_result: ~10^8 photons s^-1 cm^-2 sr^-1 in lung; biodistribution_result: Lung-selective delivery; toxicity_profile: Well tolerated, no significant organ injury",Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,678,9A1P9,DMG-PEG2000,cholesterol,DOPE,55:30:45:0.2,~150,,~-5,,WR:18(wt/wt)[9A1P9:mRNA],mRNA,firefly_luciferase,DMG-PEG2000,9A1P9,DOPE,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,cell_line: IGROV1; animal_model: C57BL/6 mice; administration_route: IV; dose: 0.25 mg/kg mRNA; gene_expression_result: mRNA expression in spleen; biodistribution_result: Spleen-selective delivery,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,679,Custom lipid,DMG-PEG2000,cholesterol,MDOA,25:30:30:1,~200,,,,WR:11.5(wt/wt)[10A1P16:mRNA],mRNA,firefly_luciferase,DMG-PEG2000,10A1P16,MDOA,cholesterol,CCCCCCCCC[N+](CCCC)(CCO[P-](=O)OCCCCCCCCCCCCCCCC)CCO[P-](=O)OCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,,synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,"cell_line: IGROV1; animal_model: C57BL/6 mice; administration_route: IV; dose: 0.25 mg/kg mRNA; gene_expression_result: High mRNA expression in spleen; biodistribution_result: Spleen-selective delivery; toxicity_profile: Well tolerated, no significant difference from PBS control",Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,680,9A1P9,DMG-PEG2000,cholesterol,DODAP,25:30:30:1,~150,,~-5,,WR:18(wt/wt)[9A1P9:mRNA],mRNA,firefly_luciferase,DMG-PEG2000,9A1P9,DODAP,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)CN(C)C,synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,cell_line: IGROV1; animal_model: C57BL/6 mice; administration_route: IV; dose: 0.25 mg/kg mRNA; gene_expression_result: mRNA expression in liver; biodistribution_result: Liver-selective delivery,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,681,9A1P9,DMG-PEG2000,cholesterol,DOTAP,60:30:40:0.4,~150,,~-5,,WR:18(wt/wt)[9A1P9:mRNA],mRNA,firefly_luciferase,DMG-PEG2000,9A1P9,DOTAP,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,cell_line: IGROV1; animal_model: C57BL/6 mice; administration_route: IV; dose: 0.25 mg/kg mRNA; gene_expression_result: mRNA expression in lung; biodistribution_result: Lung-selective delivery,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,682,9A1P9,DMG-PEG2000,cholesterol,5A2-SC8,25:30:30:1,~150,,~-5,,"WR:4(wt/wt)[Cas9:sgRNA], total RNA dose 0.75 mg/kg",mRNA,cas9,DMG-PEG2000,9A1P9,5A2-SC8,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,,synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,animal_model: Ai9 mice; administration_route: IV; dose: 0.75 mg/kg total RNA; gene_expression_result: tdTomato expression in liver after Cre-mediated recombination; biodistribution_result: Liver-specific gene editing,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,683,9A1P9,DMG-PEG2000,cholesterol,DDAB,60:30:40:0.4,~150,,~-5,,"WR:4(wt/wt)[Cas9:sgRNA], total RNA dose 0.75 mg/kg",mRNA,cas9,DMG-PEG2000,9A1P9,DDAB,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],synthesis_method: Ethanol dilution; device_used: Manual pipetting; total_flow_rate_ml_min: ; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,animal_model: Ai9 mice; administration_route: IV; dose: 0.75 mg/kg total RNA; gene_expression_result: tdTomato expression in lung after Cre-mediated recombination; biodistribution_result: Lung-specific gene editing,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,684,9A1P9,DMG-PEG2000,cholesterol,5A2-SC8,25:30:30:1,77.2,,,,,mRNA,firefly_luciferase,DMG-PEG2000,9A1P9,5A2-SC8,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,,synthesis_method: Microfluidic; device_used: NanoAssemblr microfluidic mixing system; total_flow_rate_ml_min: 9; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation post-mixing; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,"animal_model: C57BL/6 mice; administration_route: IV; dose: 0.05 mg/kg mRNA; gene_expression_result: High efficacy retained, liver-specific; biodistribution_result: Liver-selective delivery maintained",Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
10.1038/s41563-020-00886-0,https://doi.org/10.1038/s41563-020-00886-0,Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,23,33542471.0,https://www.nature.com/articles/s41563-020-00886-0,572,685,9A1P9,DMG-PEG2000,cholesterol,DDAB,60:30:40:0.4,108.1,,,,,mRNA,firefly_luciferase,DMG-PEG2000,9A1P9,DDAB,cholesterol,CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)OC(=O)CCCCCCCCCCCCC,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],synthesis_method: Microfluidic; device_used: NanoAssemblr microfluidic mixing system; total_flow_rate_ml_min: 9; flow_rate_ratio: 3:1 (aqueous:ethanol); aqueous_phase_composition: 10 mM citric acid/sodium citrate buffer (pH 3.2); organic_phase_composition: 100% ethanol; mixing_time_sec: 15 min incubation post-mixing; temperature_condition: Room temperature; post_processing: Dialysis against 1x PBS using Pur-A-Lyzer midi dialysis chambers; sterilization: ; storage_buffer: 1x PBS,"animal_model: C57BL/6 mice; administration_route: IV; dose: 0.25 mg/kg mRNA; gene_expression_result: High efficacy retained, lung-specific; biodistribution_result: Lung-selective delivery maintained",Membrane-destabilizing ionizable phospholipids for organ-selective mRNA delivery and CRISPR?Cas gene editing,"['Shuai Liu', 'Qiang Cheng', 'Tuo Wei', 'Xueliang Yu', 'Lindsay T. Johnson', 'Lukas Farbiak', 'Daniel J. Siegwart']",Nature Materials,2021.0
